cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
319,2562000,9,284667,1357000,4,2,1,1,0,0,0,,,1281000,4.5,남성 캐주얼,영등포점,-0.16,,0,,0.11,0.111111111,0,,2.5등급고객,0.555555556,1.770283027,,7,,2,1,남성의류,남성의류,수,spring,4,,0.44,0.555555556,0.5,0,0,5,,0,345000,268,0,0,0,0,0,0.222222222,423963.147,2.25,1,0,0,-0.485358794,0,0,1,-1,66.67,1.56816E+11
320,3811000,3,1270333,3531000,3,2,2,1,0,0,0,,,1905500,1.5,수산품,본  점,-0.07,,0.07347153,4,0.33,0.666666667,0,,신규고객,1,2.633313276,,1,,1,2,남성의류,식품,금,spring,3,,0.33,0.666666667,0.5,0,0,2,,0,280000,272,0,0,0,0,0,0.333333333,1959428.573,1,0,0,0,-0.485358794,0.090909091,1,1,-1,66.67,2.64225E+12
321,99273720,29,3423232,13608000,14,14,21,0.206896552,0.206896552,0.413793103,0.172413793,,,7090980,2.071428571,화장품,동래점,0.23,34,0.012360975,4,0.41,0.724137931,0,,3등급고객,0.931034483,68.59585539,,,13,3,3,예체능,생활용품,목,fall,9,2,0.31,0.310344828,0.071428571,1,0,8,,0,96021120,10,0.034482759,0,0,0,0,0.137931034,4862151.292,2.071428571,0.055555556,0.111111111,0.888888889,-0.485358794,0.909090909,0.571428571,0.310344828,0.379310345,86.21,2.88098E+13
322,149659570,203,737239,32500000,81,83,4,0.221674877,0.334975369,0.334975369,0.108374384,18486900,10,1803127.349,2.445783133,기타,본  점,1.35,24,0.090539616,4,0.25,0.389162562,0.049261084,3,vip고객,0.75862069,103.4113179,디자이너,,19,1,2,가전,식품,금,fall,11,1,0.38,0.128078818,0.012048193,3,25,7,,0,81256970,5,0,14,142500,1,0,0.02955665,3052866.814,2.50617284,0.102040816,0.111111111,0.277777778,0.700866074,1,0.698795181,0.36453202,0.270935961,99.51,2.26793E+13
323,233423330,81,2881770,28608000,42,30,11,0.271604938,0.135802469,0.111111111,0.481481481,,,7780777.667,2.7,농산물,일산점,-1.16,,0.019816871,3,0.4,0.592592593,0,,1등급고객,0.864197531,161.290148,,,2,2,3,의류,식품,월,fall,1,2,0.33,0.283950617,0.033333333,3,11,11,98702000,14,205346330,3,0.012345679,2,188000,0,0,0.111111111,5504668.821,1.928571429,0.301886792,0.142857143,0.142857143,-0.485358794,1,1,0.740740741,-0.481481481,96.3,1.29144E+14
324,100482800,22,4567400,46410000,11,14,9,0,0.227272727,0.5,0.272727273,1955000,1,7177342.857,1.571428571,시티웨어,분당점,0.52,0,0.00199039,3,0.77,0.636363636,0.045454545,,3등급고객,0.863636364,69.43130184,니  트,,1,1,3,가전,의류,금,fall,10,,0.14,0.318181818,0.071428571,1,1,2,280000,1,45467600,3,0,0,0,0,0,0.227272727,10049588.35,2,0.857142857,0.076923077,0.153846154,0.296043302,0.181818182,0.5,0,1,95.45,1.37276E+14
325,60230680,49,1229198,50450000,25,15,21,0.428571429,0.12244898,0.081632653,0.367346939,,,4015378.667,3.266666667,농산물,분당점,-0.42,,0.095765978,4,0.04,0.673469388,0,,3등급고객,0.755102041,41.61801346,,,,2,2,의류,식품,목,fall,4,2,0.57,0.285714286,0.066666667,0,2,7,,0,58360680,23,0,0,0,0,0,0.081632653,7187954.884,1.96,0.051282051,0.333333333,0,-0.485358794,0.545454545,0.333333333,0.673469388,-0.346938776,89.8,1.72613E+14
326,6062000,3,2020667,5740000,2,2,91,0,0.666666667,0,0.333333333,,,3031000,1.5,캐주얼,본  점,-0.03,,0.050808314,5,0.33,0.333333333,0,,수면고객,1,4.188702462,,,,2,3,의류,기타,금,summer,7,,0.33,0.666666667,0.5,0,0,2,,0,322000,178,0,0,0,0,0,1,3224389.761,1.5,0.5,0,0,-0.485358794,0,0,0.333333333,0.333333333,33.33,7.33868E+12
327,39641100,30,1321370,6900000,18,19,17,0.2,0.433333333,0.2,0.166666667,1394000,2,2086373.684,1.578947368,디자이너,분당점,0.13,132,0.024373693,4,0.47,0.5,0.066666667,,3등급고객,0.833333333,27.39108762,일반핸드백,,2,3,2,화장품,식품,수,summer,7,1,0.2,0.266666667,0.052631579,0,8,4,11850000,3,30585100,25,0,1,0,0,0,0.166666667,1913322.238,1.666666667,0.588235294,0,0.615384615,0.666181137,0.545454545,0.368421053,0.3,0.4,83.33,4.41656E+12
328,78958920,84,939987,40000000,31,15,23,0.392857143,0.142857143,0.30952381,0.154761905,,,5263928,5.6,기타,일산점,-0.19,57,0.095151251,4,0.13,0.511904762,0,,2.5등급고객,0.380952381,54.5587962,,2,5,1,2,생활용품,식품,일,fall,4,1,0.44,0.321428571,0.066666667,1,1,12,,0,30694520,3,0.011904762,0,0,0,0,0.071428571,4443016.413,2.709677419,0.04,0.142857143,0.428571429,-0.485358794,0.727272727,2,0.607142857,-0.214285714,98.81,9.46934E+13
329,92952300,51,1822594,12796000,34,24,12,0.352941176,0.294117647,0.274509804,0.078431373,12847800,4,3873012.5,2.125,기타,본  점,0.13,51,0.029596901,5,0.63,0.31372549,0.078431373,1,2등급고객,0.901960784,64.22789968,N.B,5,5,2,2,명품,의류,수,spring,10,,0.14,0.352941176,0.041666667,1,10,6,9482000,4,69469900,3,0.063829787,3,0,0,0,0.098039216,3006693.144,1.5,0.583333333,0.2,0.32,0.882094874,0.454545455,0.583333333,0.529411765,-0.058823529,58.82,2.08693E+13
330,21763310,52,418525,14080000,18,21,16,0.173076923,0.115384615,0.346153846,0.365384615,,,1036348.095,2.476190476,농산물,영등포점,0.39,0,0.164832923,2,0.08,0.769230769,0,,3등급고객,0.923076923,15.03794625,,,2,2,1,의류,식품,금,fall,12,1,0.6,0.307692308,0.047619048,0,2,10,,0,20299310,10,0,0,201600,0,0,0.076923077,1953706.549,2.888888889,0.069767442,0,0.6,-0.485358794,0.818181818,1.047619048,0.346153846,0.307692308,67.31,9.18677E+12
331,405244930,272,1489871,43050000,79,69,5,0.213235294,0.297794118,0.290441176,0.198529412,39012000,8,5873114.928,3.942028986,시티웨어,영등포점,-0.39,49,0.023831217,3,0.29,0.606617647,0.029411765,,1등급고객,0.779411765,280.0149185,니  트,1,8,4,2,명품,식품,금,fall,9,32,0.41,0.253676471,0.014492754,7,42,13,68250000,34,372794810,12,0.026515152,3,0,0,0,0.011029412,4431711.316,3.443037975,0.466666667,0.077669903,0.330097087,0.465913323,1,1.202898551,0.463235294,0.073529412,88.24,6.88063E+13
332,1123720,13,86440,490500,8,4,29,0.230769231,0.769230769,0,0,,,280930,3.25,농산물,분당점,0.02,,0.556419749,2,0,0.692307692,0,,수면고객,0.461538462,0.776464654,,,,2,1,예체능,식품,토,summer,7,,0.62,0.538461538,0.25,1,0,7,,0,633220,124,0.076923077,0,0,0,0,0.153846154,135176.0049,1.625,0,1,0,-0.485358794,0.090909091,2.25,0.230769231,0.538461538,69.23,41239384450
333,459805300,194,2370130,28244000,72,66,5,0.216494845,0.221649485,0.18556701,0.37628866,56857600,6,6966746.97,2.939393939,기타,분당점,0.17,48,0.014213647,2,0.38,0.494845361,0.030927835,1,1등급고객,0.726804124,317.7148783,디자이너부틱,5,10,2,3,명품,식품,월,fall,12,3,0.4,0.159793814,0.015151515,11,37,13,283185200,27,349368300,7,0.053191489,5,0,0,0,0.046391753,6190618.736,2.694444444,0.161616162,0.35,0.4,0.509152964,1,0.863636364,0.510309278,-0.020618557,96.39,1.41631E+14
334,16330000,23,710000,13530000,14,5,50,0.52173913,0.086956522,0.391304348,0,5784000,2,3266000,4.6,기타,분당점,0.12,,0.155961421,4,0.22,0.608695652,0.086956522,,이탈위험고객,1,11.28365411,상품군미지정,2,,1,2,명품,식품,금,spring,11,,0.65,0.47826087,0.2,0,1,9,13530000,1,16255000,52,0,0,0,0,0,0.086956522,3263650.48,1.642857143,0,0,0,1.702567074,0.272727273,0.4,0.608695652,-0.217391304,95.65,3.7055E+13
335,6752000,6,1125333,1850000,3,5,62,0.166666667,0.166666667,0.5,0.166666667,,,1350400,1.2,건강식품,잠실점,0.05,,0.008886256,2,0,0.166666667,0,,수면고객,0.333333333,4.665476579,,,,1,2,식품,식품,토,fall,11,,0.33,0.333333333,0.2,0,0,2,,0,70000,44,0,0,0,0,0,0.333333333,865698.9469,2,0,0,0,-0.485358794,0,0,0.333333333,0.333333333,83.33,4.45745E+11
336,705000,2,352500,660000,2,1,0,0,1,0,0,,,705000,2,농산물,본  점,0.02,,0.063829787,1,0,0.5,0,,신규고객,0,0.487138772,,,1,1,1,생활용품,생활용품,일,summer,8,,0.5,1,1,0,0,2,,0,45000,141,0,0,0,0,0,1,434870.6704,1,0,0,0,-0.485358794,0,0,0,1,50,0
337,4191200,2,2095600,3500000,2,2,81,0.5,0,0.5,0,,,2095600,1,식기,영등포점,0,0,0,,1,0.5,0,,수면고객,1,2.896022725,,,1,1,3,화장품,생활용품,목,spring,9,,0,0.5,0.5,0,0,1,,0,4191200,109,0,0,0,0,0,1,1986121.527,1,0,0,1,-0.485358794,0,0,0.5,0,50,1.97234E+12
338,24762000,5,4952400,18524000,4,4,55,0.2,0.4,0.4,0,,,6190500,1.25,디자이너,본  점,0.05,,0.047572894,5,0.4,1,0,,수면고객,0.6,17.10997202,,,,1,3,명품,식품,토,summer,10,,0,0.4,0.25,0,2,2,23584000,2,24762000,79,0,0,0,0,0,0.2,7852949.306,1.25,0,0,0,-0.485358794,0,0.25,0.2,0.6,80,5.41132E+13
339,204516400,30,6817213,93600000,17,22,12,0.4,0.233333333,0.2,0.166666667,10120000,1,9296200,1.363636364,시티웨어,광주점,-0.27,42,0.000222965,1,0.8,0.566666667,0.033333333,,2등급고객,0.8,141.3161247,디자이너부틱,1,5,2,4,가전,의류,목,spring,3,1,0.1,0.2,0.045454545,1,6,4,13416000,2,105411400,80,0.068965517,2,0,0,0,0.2,17501508.93,1.764705882,0.727272727,0.166666667,0.277777778,0.011897085,0.818181818,0.227272727,0.666666667,-0.333333333,93.33,3.85313E+14
340,28407850,46,617562,4913000,28,13,13,0.173913043,0.326086957,0,0.5,3943400,5,2185219.231,3.538461538,구두,부산본점,-0.97,0,0.08150036,4,0.33,0.391304348,0.108695652,,2등급고객,0.97826087,19.62917044,캐릭터 여화,,2,1,2,여성의류,식품,화,fall,2,1,0.5,0.347826087,0.076923077,0,7,12,,0,9635750,153,0,3,0,0,0,0.173913043,1333391.386,1.642857143,0.310344828,0.125,0.4375,2.880681003,0.272727273,1.384615385,0.956521739,-0.913043478,97.83,6.10153E+12
341,66010670,106,622742,12826000,37,33,10,0.103773585,0.20754717,0.273584906,0.41509434,15134000,4,2000323.333,3.212121212,가공식품,노원점,0.84,0,0.047675929,1,0.13,0.726415094,0.037735849,,1등급고객,0.811320755,45.6118535,상품군미지정,,1,3,2,명품,식품,화,fall,12,3,0.74,0.254716981,0.03030303,0,7,10,43135000,7,58693880,2,0,0,65440,0,0,0.028301887,2489057.872,2.864864865,0.142857143,0,0.25,0.509152964,0.636363636,0.909090909,0.301886792,0.396226415,96.23,1.67998E+13
342,19510840,202,96588,920000,59,81,4,0.153465347,0.361386139,0.297029703,0.188118812,2135000,8,240874.5679,2.49382716,기타,본  점,1.17,68,0.639647499,3,0.03,0.648514851,0.03960396,4,vip고객,0.698019802,13.48154133,가구 단독매입,,6,2,1,화장품,식품,토,fall,8,14,0.61,0.202970297,0.012345679,3,8,12,,0,15617520,6,0.010309278,2,236500,0,0,0.00990099,190890.0558,3.423728814,0.04137931,0.25,0.75,0.189926968,1,0.814814815,0.341584158,0.316831683,97.03,1.12226E+11
343,194000,2,97000,170000,2,2,133,0.5,0,0,0.5,,,97000,1,가공식품,영등포점,0.02,,1,3,0,1,0,,수면고객,1,0.134049534,,,,1,1,식품,식품,목,spring,12,,0.5,0.5,0.5,0,0,1,,0,170000,4,0,0,0,0,0,1,103237.5901,1,0,0,0,-0.485358794,0,0.5,0.5,0,50,5329000000
344,1237750,11,112523,345000,5,2,41,0.636363636,0.363636364,0,0,,,618875,5.5,가공식품,분당점,-0.11,,0.978913351,4,0,0.727272727,0,,수면고객,0.363636364,0.855256759,,,,1,1,식품,식품,토,spring,4,,0.45,0.636363636,0.5,2,0,7,,0,1237750,171,0,0,0,0,0,0.090909091,109975.8777,2.2,0,0,0,-0.485358794,0,3.5,0.636363636,-0.272727273,90.91,6420015625
345,89133620,83,1073899,12882500,44,19,18,0.518072289,0.21686747,0.084337349,0.180722892,15157200,4,4691243.158,4.368421053,농산물,분당점,-0.88,57,0.058635114,4,0.35,0.554216867,0.048192771,,2.5등급고객,0.951807229,61.5892797,영캐주얼,3,7,1,2,가전,식품,화,spring,4,1,0.48,0.43373494,0.052631579,4,0,13,,0,25700370,8,0.025316456,0,0,0,0,0.084337349,2911064.809,1.886363636,0.245614035,0.266666667,0.466666667,1.241951102,0.636363636,0.894736842,0.722891566,-0.445783133,98.8,2.65035E+13
346,6743310,16,421457,12374000,9,9,36,0,0.375,0.25,0.375,13898000,3,749256.6667,1.777777778,캐주얼,본  점,-0.02,,0.068461927,4,0.31,0.1875,0.1875,,수면고객,0.625,4.659471989,영캐주얼,,,2,1,의류,예체능,토,fall,8,2,0.44,0.25,0.111111111,5,2,4,,0,462910,25,0.230769231,0,0,0,0,0.125,4601939.198,1.777777778,0.666666667,0.75,0.25,1.945669948,0.272727273,0.333333333,0.3125,0.375,50,3.78584E+13
347,54791590,136,402879,39840000,35,17,16,0.154411765,0.448529412,0.286764706,0.110294118,7499570,6,3223034.706,8,가공식품,본  점,0.91,,0.140492729,2,0.04,0.661764706,0.044117647,,2.5등급고객,0.779411765,37.85972747,상품군미지정,,1,1,1,가전,식품,금,summer,10,9,0.75,0.183823529,0.058823529,1,0,15,,0,14379610,26,0,0,133200,0,0,0.036764706,3552931.676,3.885714286,0.010526316,0,0,0.801656423,0.545454545,2.117647059,0.316176471,0.367647059,99.26,9.17212E+13
348,86772800,27,3213807,28947600,13,8,43,0.037037037,0.481481481,0.259259259,0.222222222,,,10846600,3.375,가공식품,대전점,0.26,22,0.001866944,1,0.41,0.62962963,0,1,이탈위험고객,0.740740741,59.95800742,,,4,1,3,명품,식품,화,summer,8,,0.44,0.481481481,0.125,3,5,12,55932800,3,62065800,10,0,0,52000,0,0,0.074074074,6528150.954,2.076923077,0.352941176,0.4,0.6,-0.485358794,0.272727273,2.75,0.185185185,0.62962963,96.3,8.32845E+13
349,3543500,3,1181167,2607500,2,2,107,0.333333333,0,0.666666667,0,,,1771750,1.5,스포츠,분당점,0.02,,0,,0.33,0,0,,수면고객,1,2.448476934,,1,,1,2,남성의류,기타,수,fall,10,,0.33,0.666666667,0.5,1,0,2,,0,,89,0.333333333,0,0,0,0,1,1307616.566,1.5,0,1,0,-0.485358794,0,0,0.333333333,0.333333333,66.67,6.98478E+11
350,24783000,11,2253000,8820000,6,5,58,0,0.272727273,0.636363636,0.090909091,975000,1,4956600,2.2,시티웨어,안양점,0.12,,0,,0.45,0.363636364,0.090909091,,수면고객,0.909090909,17.12448253,영캐주얼,1,,2,3,남성의류,의류,월,fall,9,2,0.18,0.363636364,0.2,0,2,4,17693000,4,19763000,58,0,0,0,0,0,0.090909091,3015106.499,1.833333333,1,0,0.333333333,1.702567074,0,0,0.363636364,0.272727273,63.64,1.44748E+13
351,208214540,137,1519814,17175000,46,44,7,0.226277372,0.277372263,0.145985401,0.350364964,51852000,9,4732148.636,3.113636364,수산품,본  점,-0.05,95,0.049700131,4,0.37,0.671532847,0.065693431,3,1등급고객,0.883211679,143.8714544,디자이너부틱,4,2,2,2,남성의류,식품,월,fall,6,2,0.25,0.306569343,0.022727273,5,23,11,76560000,28,139143140,11,0.0390625,4,0,0,0,0.00729927,4470173.24,2.97826087,0.102564103,0.476190476,0.333333333,0.757780904,0.636363636,0.818181818,0.642335766,-0.284671533,89.78,8.49684E+13
352,1800000,4,450000,2200000,2,3,79,0.5,0,0.5,0,2200000,1,600000,1.333333333,모피/피혁,관악점,0.01,,0,,0,0.25,0.25,,수면고객,1,1.243758567,숙녀고정행사,,,1,1,의류,여성의류,수,spring,3,2,0.25,0.5,0.333333333,0,2,2,,0,,48,0,0,0,0,0,0.5,1980740.602,2,1,0,0.666666667,3.161184319,0.090909091,1,0.5,0,75,3.94667E+12
353,4866400,2,2433200,3300000,2,2,142,0,0,0.5,0.5,,,2433200,1,남성정장,영등포점,-0.01,,0,,1,0,0,,수면고객,0.5,3.362570383,,1,,2,3,남성의류,남성의류,수,fall,11,,0,0.5,0.5,1,1,1,,0,,57,0,1,0,0,0,1,1225840.316,1,1,0.5,0.5,-0.485358794,0,0.5,0.5,0,0,7.51342E+11
354,7975140,61,130740,3105000,29,3,11,0.31147541,0,0,0.68852459,,,2658380,20.33333333,기타,미아점,-1.96,,0.374400951,2,0.02,0.573770492,0,,2등급고객,0,5.510638164,,,,1,1,가전,식품,일,fall,1,,0.7,0.721311475,0.333333333,3,1,25,,0,3555640,302,0,1,648790,0,0,0.049180328,414149.6919,2.103448276,0,0,0,-0.485358794,0.181818182,8.333333333,1,-1,98.36,5.05434E+12
355,83408300,22,3791286,35625000,11,14,20,0.318181818,0.363636364,0.181818182,0.136363636,1224000,2,5957735.714,1.571428571,트래디셔널,본  점,0.08,,0.017168555,5,0.36,0.090909091,0.090909091,,수면고객,0.863636364,57.63321537,상품군미지정,3,1,1,3,남성의류,의류,화,summer,8,,0.18,0.454545455,0.071428571,2,2,2,,0,40269000,20,0,1,0,0,0,0.227272727,8475425.698,2,0.857142857,0.5,0.5,0.296043302,0.545454545,0.285714286,0.409090909,0.181818182,95.45,1.97953E+14
356,58690340,46,1275877,13570000,30,25,13,0.239130435,0.282608696,0.391304348,0.086956522,,,2347613.6,1.84,섬유잡화,본  점,0.41,0,0.008079524,3,0.2,0.217391304,0,1,2등급고객,0.173913043,40.55367398,,1,2,1,2,가전,의류,일,fall,10,6,0.11,0.826086957,0.04,6,14,6,7450000,2,11515340,22,0.108695652,0,0,0,0,0.130434783,2341027.77,1.533333333,0.68,0.310344828,0.275862069,-0.485358794,0.818181818,0.52,0.304347826,0.391304348,97.83,9.18517E+12
357,186972200,100,1869722,58520000,43,23,15,0.44,0.28,0.02,0.26,,,8129226.087,4.347826087,기타,본  점,-0.91,73,0.038433093,3,0.19,0.52,0,,2.5등급고객,0.5,129.1934864,,4,4,1,2,생활용품,식품,일,spring,5,6,0.48,0.37,0.043478261,4,0,12,,0,45430660,7,0.02,2,0,0,0,0.08,6616891.543,2.325581395,0.084745763,0.277777778,0.277777778,-0.485358794,0.545454545,0.782608696,0.75,-0.5,99,3.02781E+14
358,21106340,22,959379,11000000,13,6,43,0.5,0.090909091,0.045454545,0.363636364,4364000,3,3517723.333,3.666666667,구두,영등포점,-0.51,0,0.047632133,4,0.32,0.5,0.136363636,,수면고객,0.727272727,14.5839951,디자이너부틱,3,1,1,2,명품,식품,수,spring,3,,0.45,0.5,0.166666667,0,3,11,13728000,3,20018340,90,0,2,0,0,0,0.272727273,2774094.875,1.692307692,0.222222222,0.333333333,0.5,3.161184319,0.181818182,0.5,0.863636364,-0.727272727,95.45,2.10618E+13
359,3996000,1,3996000,3996000,1,1,0,0,0,0,1,,,3996000,1,건강식품,영등포점,-0.04,,0,,1,0,0,,신규고객,1,2.761144018,,,,1,3,식품,식품,금,fall,1,,0,1,1,0,0,1,,0,3996000,360,0,0,0,0,0,1,,1,0,0,0,-0.485358794,0,0,1,-1,0,0
360,57396570,99,579763,22704000,48,37,9,0.151515152,0.464646465,0.202020202,0.181818182,19504000,5,1551258.649,2.675675676,기타,미아점,0.35,0,0.056780396,3,0.14,0.474747475,0.050505051,2,1등급고객,0.525252525,39.65970869,시티웨어,2,1,1,2,화장품,식품,일,summer,8,4,0.47,0.272727273,0.027027027,5,5,8,2556000,5,45381070,7,0.085106383,2,0,0,0,0.03030303,2936126.868,2.0625,0.357142857,0.275862069,0.172413793,0.697303837,0.818181818,0.864864865,0.292929293,0.414141414,98.99,2.17043E+13
361,3200840,49,65323,5664000,19,14,13,0.040816327,0.734693878,0.12244898,0.102040816,6532000,2,228631.4286,3.5,가공식품,노원점,0.45,,0.481111208,1,0.08,0.653061224,0.040816327,,2등급고객,0.469387755,2.211706761,전기밥솥,,5,2,1,생활용품,식품,일,summer,6,,0.78,0.469387755,0.071428571,0,0,9,,0,2511380,29,0,0,0,0,0,0.06122449,1182209.723,2.578947368,0,0,0,1.077445397,0.454545455,1.357142857,0.387755102,0.224489796,51.02,4.80896E+12
362,59701200,25,2388048,10017000,11,16,22,0.2,0.24,0.32,0.24,,,3731325,1.5625,명품,동래점,0.02,,0,,0.64,0,0,1,3등급고객,0.84,41.25215497,,1,,2,3,남성의류,명품,금,fall,10,,0.08,0.48,0.0625,2,3,4,,0,2080000,7,0,1,0,0,0,0.16,2399132.068,2.272727273,1,0.083333333,0.083333333,-0.485358794,0.727272727,0.875,0.4,0.2,56,9.27453E+12
363,600000,2,300000,570000,1,1,0,0,0,0,1,,,600000,2,섬유잡화,본  점,-0.06,,0,,0,0,0,,신규고객,1,0.414586189,,,,1,1,의류,기타,금,fall,2,,0.5,1,1,0,0,2,,0,600000,318,0,0,0,0,0,1,381837.6618,2,1,0,0,-0.485358794,0,0,1,-1,50,0
364,37741300,21,1797205,4725000,14,9,36,0.238095238,0.047619048,0.19047619,0.523809524,,,4193477.778,2.333333333,화장품,본  점,-0.08,46,0.001695755,1,0.67,0.476190476,0,,수면고객,1,26.07836955,,2,7,1,2,화장품,화장품,목,fall,1,,0.29,0.666666667,0.111111111,1,0,5,,0,30225300,26,0,0,0,0,0,0.142857143,1600849.465,1.5,0.333333333,0.090909091,0.636363636,-0.485358794,0.636363636,0.333333333,0.619047619,-0.238095238,95.24,8.23641E+12
365,107932500,47,2296436,15375000,15,29,11,0.255319149,0.14893617,0.340425532,0.255319149,18500000,3,3721810.345,1.620689655,골프,청량리점,0,40,0.025381604,5,0.53,0.489361702,0.063829787,,2등급고객,0.70212766,74.57887306,L/C골프의류,,6,1,3,의류,예체능,일,fall,11,2,0.26,0.212765957,0.034482759,15,2,4,,0,99315000,29,0.272727273,1,0,0,0,0.085106383,4324414.728,3.133333333,0.19047619,0.6,0.28,0.646327,0.818181818,0.551724138,0.468085106,0.063829787,97.87,2.98588E+13
366,11641300,27,431159,5390000,14,14,23,0.296296296,0.185185185,0.37037037,0.148148148,238000,1,831521.4286,1.928571429,가공식품,영등포점,0.11,,0.272293472,4,0,0.703703704,0.037037037,,3등급고객,0.555555556,8.043870335,takeout양과,1,,1,1,남성의류,식품,금,fall,4,1,0.56,0.296296296,0.071428571,0,0,5,,0,1562700,5,0,0,352850,0,0,0.148148148,1156930.087,1.928571429,0,0,0,0.296043302,0.727272727,0.714285714,0.481481481,0.037037037,96.3,2.34856E+12
367,61099210,61,1001626,15887500,29,19,18,0.049180328,0.393442623,0.327868852,0.229508197,,,3215747.895,3.210526316,가공식품,본  점,0.63,45,0.099163475,4,0.15,0.639344262,0,,3등급고객,1,42.2181477,,,5,1,2,예체능,식품,금,fall,7,1,0.43,0.442622951,0.052631579,5,2,9,1980000,1,43081210,17,0.049180328,1,0,0,0,0.098360656,2683697.167,2.103448276,0.111111111,0.357142857,0.428571429,-0.485358794,0.636363636,1.052631579,0.31147541,0.37704918,98.36,1.91419E+13
368,107170,3,35723,76550,1,1,0,1,0,0,0,,,107170,3,가공식품,본  점,-0.05,,0.857142857,1,0,0.666666667,0,,신규고객,1,0.074052003,,,,1,1,식품,식품,월,spring,4,,1,1,1,0,0,3,,0,107170,273,0,0,0,0,0,0.333333333,35356.93049,3,0,0,0,-0.485358794,0,0,1,-1,66.67,0
369,48107250,33,1457795,6075000,14,13,23,0.060606061,0.090909091,0.454545455,0.393939394,,,3700557.692,2.538461538,셔츠,본  점,-0.13,0,0.04869952,5,0.52,0.242424242,0,,3등급고객,0.212121212,33.24100239,,,1,2,2,여성의류,남성의류,일,fall,1,1,0.18,0.454545455,0.076923077,3,0,5,,0,20476050,50,0,2,0,0,0,0.090909091,1767442.354,2.357142857,0.461538462,0.222222222,0.166666667,-0.485358794,0.272727273,0.692307692,0.454545455,0.090909091,90.91,5.24783E+12
370,57664000,30,1922133,16125000,9,9,24,0.1,0.366666667,0.433333333,0.1,,,6407111.111,3.333333333,가공식품,부평점,0.52,,0.005913568,1,0.37,0.566666667,0,,3등급고객,0.533333333,39.84449666,,1,1,2,2,남성의류,식품,목,fall,11,1,0.47,0.433333333,0.111111111,0,2,11,29825000,8,47127000,15,0,0,0,0,0,0.066666667,4012720.685,3.333333333,0.454545455,0,0.375,-0.485358794,0.363636364,0.333333333,0.166666667,0.666666667,93.33,6.02571E+13
371,655498040,105,6242838,101040000,36,50,6,0.19047619,0.371428571,0.266666667,0.171428571,35062500,10,13109960.8,2.1,시티웨어,강남점,-0.11,65,0.003004601,3,0.62,0.485714286,0.095238095,,1등급고객,0.838095238,452.9340571,니  트,2,8,3,4,남성의류,의류,금,fall,7,5,0.29,0.2,0.02,4,14,9,399300000,32,533955040,12,0.021052632,0,0,0,0,0.047619048,15377922.63,2.916666667,0.701754386,0.075471698,0.20754717,1.046189314,1,0.56,0.514285714,-0.028571429,58.1,4.72418E+14
372,331168020,154,2150442,37490000,65,59,5,0.253246753,0.311688312,0.181818182,0.253246753,24115000,8,5613017.288,2.610169492,시티웨어,강남점,-0.8,30,0.003710262,4,0.42,0.545454545,0.051948052,,1등급고객,0.681818182,228.8294788,편집매장,3,14,3,3,가전,의류,토,fall,3,11,0.2,0.162337662,0.016949153,4,25,10,148356400,39,190786320,19,0.047945205,9,0,0,0,0.051948052,5626276.538,2.369230769,0.875,0.101265823,0.215189873,0.627145885,0.818181818,0.440677966,0.571428571,-0.142857143,74.68,7.08075E+13
373,177310050,54,3283519,24780000,27,31,11,0.259259259,0.277777778,0.259259259,0.203703704,,,5719679.032,1.741935484,화장품,잠실점,0.09,22,0.014219442,5,0.69,0.481481481,0,,2등급고객,0.777777778,122.5171631,,4,21,2,3,명품,화장품,목,fall,7,,0.13,0.166666667,0.032258065,3,4,5,,0,120726950,4,0.018518519,0,0,0,0,0.166666667,4366801.733,2,0.333333333,0.12,0.72,-0.485358794,0.818181818,0.35483871,0.425925926,0.148148148,96.3,5.43574E+13
374,5525800,7,789400,2841600,6,2,15,1,0,0,0,,,2762900,3.5,화장품,부산본점,-0.12,15,0,,0.29,0.428571429,0,,수면고객,1,3.818200604,,,3,1,2,의류,화장품,월,spring,4,,0.14,0.857142857,0.5,0,2,6,,0,616200,242,0,0,0,0,0,0.285714286,951416.3547,1.166666667,1,0,0.5,-0.485358794,0.090909091,0,1,-1,85.71,5.48918E+12
